2079#76	"So, how many years they lived.
And then we take these top factors that I showed you, and we calculate their relative age, their biological age.
And what you see is that there is a pretty good correlation, so we can pretty well predict the relative age of a person."	So, on the one axis you see the actual age a person lived, the chronological age.	1
1999#62	"And the social benefits: the rate of single-occupancy vehicles is, I told you, 75 percent; I think we can get that down to 50 percent.
The demand for parking, of course, is down, congestion and the CO2 emissions.
One last piece about this, of course, is that it's enabled by wireless technologies."	Those are the types of things that you will look at and feel.	1
875#113	"And I find this one really extraordinary because the rete pattern is completely symmetrical, and it accurately maps a completely asymmetrical, or random sky.
How cool is that?
This is just amazing."	This is one from Oxford.	1
381#197	"""You've got """"heartbreak.""""""
""You've got """"gig.""""""
""You've got """"cigarette."""""""	"""You've got """"pretty."""""""	1
572#82	"Actually the critical point was in 1989, when we demonstrated the stability of this vehicle -- how completely stable it was in all circumstances, which is of course very critical.
Still not a practical vehicle during all of this, but moving in the right direction, we believe.
Finally, in the early part of -- or actually the middle of 2002, we flew the 400 -- M400, which was the four-passenger vehicle."	And then through the various years we invented various vehicles.	1
1462#31	"So the next time you get dengue fever, if it's a different strain, you're more susceptible, you're likely to get worse symptoms, and you're more likely to get the more severe forms, hemorrhagic fever or shock syndrome.
So you don't want dengue once, and you certainly don't want it again.
So why is it spreading so fast?"	But it's not one virus, it's four, and the same protection that gives you the antibodies and protects you from the same virus that you had before actually makes you much more susceptible to the other three.	1
792#225	"They have big ideas and they can make big things happen.
I want to stay in the now with the young people, I don't want to get behind.
PM: I don't think there's any chance!"	I know they care a lot.	1
2180#35	"Maybe the human brain actually has the most neurons of any brain, regardless of its size, especially in the cerebral cortex.
So this to me became the important question to answer: how many neurons does the human brain have, and how does that compare to other animals?
Now, you may have heard or read somewhere that we have 100 billion neurons, so 10 years ago, I asked my colleagues if they knew where this number came from."	Maybe a very large brain does not necessarily have more neurons than a more modest-sized brain.	1
1463#118	"It's got bumps on the back of its wing covers.
And those bumps act like a magnet for water.
They have water-loving tips, and waxy sides."	It has no fresh water that it's able to drink, but it drinks water out of fog.	1
2188#313	"We go through a sort of generative mode, where we’re exploring many ideas; and then we come back together again, and come back looking for that solution, and developing that solution.
I think they’re two quite different modes: divergence and convergence.
And I think it’s probably in the divergent mode that we most need playfulness."	I think this is particularly true if we think about the sort of -- I think what’s very different about design is that we go through these two very distinctive modes of operation.	1
813#49	"But the key to Communist victory wasn't weapons or stamina, it was a dirt road.
The Ho Chi Minh Trail, winding through Vietnam, Laos, and Cambodia, started as a simple network of dirt roads and blossomed into the centerpiece of the winning North Vietnamese strategy during the Vietnam War, supplying weapons, troops, and psychological support to the South.
The trail was a network of tracks, dirt roads, and river crossings that threaded west out of North Vietnam and south along the Truong Son Mountain Range between Vietnam and Laos."	Deep in the jungles of Vietnam, soldiers from both sides battled heat exhaustion and each other for nearly 20 long years.	1
1646#22	"These were the candidates in the recent Icelandic presidential election, and that's the way it goes.
So why on earth would you want to vote in another country's election?
Well, the reason that you wouldn't want to do it, let me reassure you, is in order to interfere in the democratic processes of another country."	And when you've found the one you like, you vote.	1
1980#81	"So this seems to be inevitable, right?
This kind of failure mode seems to be inevitable, and it follows from having a concrete, definite objective.
So what happens if the machine is uncertain about the objective?"	"""If we do it the classical way, we give it the objective of, """"Fetch the coffee, I must fetch the coffee, I can't fetch the coffee if I'm dead,"""" so obviously the PR2 has been listening to my talk, and so it says, therefore, """"I must disable my 'off' switch, and probably taser all the other people in Starbucks who might interfere with me."""""""	1
1590#260	"This is the disease, Konzo, I spent 20 years elucidating in Africa.
It's caused by fast processing of toxic cassava root in famine situation.
It's similar to the pellagra epidemic in Mississippi in the '30s."	Those who live beyond the cellphone, those who have yet to see a computer, those who have no electricity at home.	1
1348#380	"AM: You know, I live this every day now.
I walk down the streets as a woman, and I really am at peace with who I am.
I mean, I wish I had a softer voice maybe, but now I walk in love and I try to live that way every day."	We're not going to cut you off, and that's something I've always wanted you to just know, that you're loved.	1
533#51	"Finally, in part three, I'm going to describe a cosmological theory called inflation, which will pull all the pieces of the story together.
Okay, part one starts back in 1929 when the great astronomer Edwin Hubble realized that the distant galaxies were all rushing away from us, establishing that space itself is stretching, it's expanding.
Now this was revolutionary."	It's based on an approach called string theory, and that's where the idea of the multiverse will come into the story.	1
73#135	"You know, Orion facing the roaring bull.
Perseus flying to the rescue of Andromeda.
Zeus battling Chronos for control of Mount Olympus."	And as an adult, I've been more aware of the great Greek myths playing out in the sky overhead every night.	1
1271#288	"Why does it happen, and what can we do about it if it does turn out to be related to the disease process?
So, one of the changes that we study is an increase in the density of a particular sugar that's called sialic acid.
And I think this is going to be one of the most important sugars of our times, so I would encourage everybody to get familiar with this word."	What's the importance of that?	1
918#98	"These include, of course, climate.
It may surprise you that it's not only climate.
But it shows that we are interconnected, among many systems on the planet, with the three big systems, climate change, stratospheric ozone depletion and ocean acidification being the three big systems, where the scientific evidence of large-scale thresholds in the paleo-record of the history of the planet."	"""This work, which was published in """"Nature,"""" late 2009, after a number of years of analysis, led to the final proposition that we can only find nine planetary boundaries with which, under active stewardship, would allow ourselves to have a safe operating space."""	1
1207#34	"When it's the right kind of violence, we love it.
And there's another complication, which is, in addition to us being this miserably violent species, we're also this extraordinarily altruistic, compassionate one.
So how do you make sense of the biology of our best behaviors, our worst ones and all of those ambiguously in between?"	And when it's the right kind, we cheer it on, we hand out medals, we vote for, we mate with our champions of it.	1
1989#582	"This is actually just a microorganism.
But it has roughly 500 genes.
Haemophilus had 1,800 genes."	"""And we have really nice T-shirts that say, you know, """"I heart my genitalium."""""""	1
58#34	"RL: Yeah, sure.
So the things that he's disclosed, the capabilities, and the NSA is a capabilities-based organization, so when we have foreign intelligence targets, legitimate things of interest -- like, terrorists is the iconic example, but it includes things like human traffickers, drug traffickers, people who are trying to build advanced weaponry, nuclear weapons, and build delivery systems for those, and nation-states who might be executing aggression against their immediate neighbors, which you may have some visibility into some of that that's going on right now, the capabilities are applied in very discrete and measured and controlled ways.
""So the unconstrained disclosure of those capabilities means that as adversaries see them and recognize, """"Hey, I might be vulnerable to this,"""" they move away from that, and we have seen targets in terrorism, in the nation-state area, in smugglers of various types, and other folks who have, because of the disclosures, moved away from our ability to have insight into what they're doing."""	CA: Can you give a specific example of how he put people's lives at risk?	1
223#115	"Things aren't going so well.
People come to the table, and even these very blunt, staged social interactions, and they, and there's just numbers going back and forth between the people, and they bring enormous sensitivities to it.
So we realized we could exploit this, and in fact, as we've done that, and we've done this now in many thousands of people, I think on the order of five or six thousand."	When methane built up, or carbon dioxide built up, or oxygen was diminished, the birds would swoon before people would -- so it acted as an early warning system: Hey, get out of the mine.	1
1249#107	"And that allows big icecaps to build up on Antarctica and up in the Northern Hemisphere.
If you plunge deep into the sea, or even put your toes in the sea, you know it gets colder as you go down, and that's mostly because the deep waters that fill the abyss of the ocean come from the cold polar regions where the waters are dense.
If we travel back in time 20,000 years ago, the earth looked very much different."	The polar regions are cold because there's less sunlight.	1
1246#565	"Also of critical importance is the fact that carers also provide emotional support.
They organize doctor's appointments, they manage finances, and they also deal with daily household tasks.
These challenges are challenges that we can't ignore."	In those situations, carers are also advocates for the patient.	1
1897#247	"So it's possible to administer them using pills, inhalers, ointments.
This is what makes constrained peptides so desirable for drug development.
They combine some of the best features of small-molecule and biologic drugs into one."	They're really durable, like regular drugs.	1
410#280	"This hut was built by Robert Falcon Scott and his men when they first came to Antarctica on their first expedition to go to the South Pole.
Because it's so cold, the entire contents of that hut is still as they left it, with the remnants of the last meal they cooked still there.
It's an extraordinary place."	And you barely might be able to make out this hut here.	1
975#287	"There are scores of international, inter-city, cross-border institutions, networks of cities in which cities are already, quite quietly, below the horizon, working together to deal with climate change, to deal with security, to deal with immigration, to deal with all of those tough, interdependent problems that we face.
They have strange names: UCLG, United Cities and Local Governments; ICLEI, the International Council for Local Environmental Issues.
And the list goes on: Citynet in Asia; City Protocol, a new organization out of Barcelona that is using the web to share best practices among countries."	When I say if mayors ruled the world, when I first came up with that phrase, it occurred to me that actually, they already do.	1
771#29	"Economics taught in most of the elite universities are practically useless in my context.
My country is dominated by drug economy and a mafia.
Textbook economics does not work in my context, and I have very few recommendations from anybody as to how to put together a legal economy."	I will not deal with those first two, except to say that uncritical transfer of assumptions, from one context to another, can only make for disaster.	1
2032#55	"""Andy was a superb leader and also a teacher, and he said to me, """"John, it almost doesn't matter what you know.""
""Execution is what matters the most.""""""
""And so Andy invented a system called """"Objectives and Key Results."""""""	I've got a lot to learn, I'm a computer engineer, I've got long hair, but I'm working under Andy Grove, who's been called the greatest manager of his or any other era.	1
2148#26	"Text is unbelievably private.
No one hears you talking.
So we spike everyday at lunch time -- kids are sitting at the lunch table and you think that she's texting the cute boy across the hall, but she's actually texting us about her bulimia."	Just to put that into perspective, that's zero marketing and faster growth than when Facebook first launched.	1
1318#145	"And you have to infer what is there from these limited clues.
""We call this unseen stuff """"dark matter.""""""
Now, a lot of people have heard of dark matter, but even if you have heard of it, it probably seems abstract, far away, probably even irrelevant."	You get some clues from where the light is, but there's a lot that you can't see, everything from people to mountain ranges.	1
1298#198	"My journey began on a hot summer afternoon in India in 2008, when after a day of meeting women and listening to their needs, I landed in a thatched hut with a midwife.
As a mother, I was very curious on how she delivered babies in her house.
After a deep and engaging conversation with her on how she considered it a profound calling to do what she was doing, I asked her a parting question: Do you have the tools that you need to deliver the babies?"	Over one million mothers and babies die every single year in the developing world, only because of lack of access to basic cleanliness while giving birth to their babies.	1
1969#27	"But not to your brain's visual system.
Here's how it interprets the light information you call this grid.
The white intersections are surrounded by relatively more white on all four sides than any white point along a line segment."	In reality, this grid really is just a grid.	1
1008#27	"They warned us earlier that every imaginable mishap has occurred to speakers up here on the stage.
I don't care to set a new precedent.
But beyond that, many of you may have heard me clicking as I came onto the stage --  -- with my tongue."	I do see that cliff edge.	1
435#55	"CA: So once it's out, it's out, and you can't put it back in, and you think we've been lucky.
So talk through a couple of these examples.
You talk about different types of vulnerability."	So our strategy, such as it is, is to hope that there is no black ball in the urn.	1
558#341	"""But if instead you bet that there is no God, then you can lose it all, in this life and the life to come.""""""
For Pascal, scientific knowledge paled beside the knowledge of God.
The knowledge of God was far beyond anything that ever crossed his mind."	"""Essentially, he said this: """"if you bet on God, and open yourself to his love, you lose nothing, even if you're wrong."""	1
950#104	"We make cybercrime not pay.
We change the economics for the bad guys.
But to do this, a first mover was required -- someone to change the thinking in the security industry overall."	We ruin their reputations, we crush their ratings and reviews.	1
162#160	"It's also like a form of respiration or circulation.
It must always be in motion.
And then there's the stigma."	It never stops coming.	1
1272#398	"Now, of course, when we first, as a multinational company, decide to outsource jobs to India in the R&amp;amp;D, what we are going to do is we are going to outsource the bottom rung of the ladder to India, the least sophisticated jobs, just like Tom Friedman would predict.
Now, what happens is, when you outsource the bottom rung of the ladder to India for innovation and for R&amp;amp;D work, at some stage in the very near future you are going to have to confront a problem, which is where does the next step of the ladder people come from within your company?
So you have two choices then: Either you bring the people from India into the developed world to take positions in the next step of the ladder — immigration — or you say, there's so many people in the bottom step of the ladder waiting to take the next position in India, why don't we move the next step to India?"	The first is what we called sinking skill ladder, and now I'm going to go back to where I started my conversation with you, which was about the flight of jobs.	1
335#112	"Now in order to do that, I really feel like we have to embrace our own personal stories as educators.
""Many of you might be sitting there and thinking, """"Yeah.""
That happened to me."	Their story is worth telling.	1
1427#51	"But I know what a straight line looks like.
I had snapped a picture during our back and forth and presented him the evidence that proved I was right.
He looked at the picture."	"""You can't see."""""""	1
1507#115	"That is one simple way.
You can never get out of the pattern of thinking in terms of stories, but you can improve the extent to which you think in stories, and make some better decisions.
So if I'm thinking about this talk, I'm wondering, of course, what is it you take away from this talk?"	Start telling yourself those, and then see if any of your decisions change.	1
156#300	"And that happened for all museums.
So everyone was out looking for all these bigger and better dinosaurs.
And this was in the early 1900s."	So if the museum in Toronto went out and collected a Tyrannosaur, a big one, then the museum in Ottawa wanted a bigger one, and a better one.	1
2194#223	"Like other crustaceans, it molts as it grows, which leaves its soft body vulnerable to attack.
But it’s still driven to protect its home against rivals.
So it has become a masterful bluffer."	Consider the mantis shrimp.	1
759#141	"Well, the first thing to do is we've got to call out the rich countries.
Here are the countries closest to the SDGs, with the greatest resources, and they're falling short.
Maybe they think that this is like the Old World where goals for the UN are just for poor countries and not for them."	So what can we do about this?	1
1283#417	"But I think it's really allowing ourselves to hear the anger and allowing the space for the anger, but also trying to help young people rechannel that energy.
And we've got to start ensuring that we connect them to some of the work that has been and now is elevated to another place.
Color Of Change, the work that you're doing, the ACLU, the work that they're doing, because sometimes, there's this disconnection that intensifies the emotion and makes you feel helpless."	Because that would have been a sad story.	1
1206#268	"We keep doing this over and over again.
And so here we are, 2012, gay agenda, gay lifestyle, and I'm not a good dad and people don't deserve to be able to protect their families because of what they are, not who they are.
""So when you hear the words """"gay lifestyle"""" and """"gay agenda"""" in the future, I encourage you to do two things: One, remember the U.S. Constitution, and then two, if you wouldn't mind looking to your left, please."""	There was a point in our history in which, if you were considered disabled, that an employer could just fire you, before the Americans with Disabilities Act.	1
488#365	"So it recently published this global assessment on the state of nature, and that could be the foundation for an international agreement where all of those nations could sign up to finally take action to tackle the biodiversity crisis that's happening on planet Earth right now.
Now, I know from trying to communicate, trying to report on reports like this, on assessments like this for a broad audience, that these big international groups can seem so high-level as to be kind of out of reach and nebulous, but there's a group of human beings at the center of them, the report's authors, who have this formidable task of bringing together all of that biological and ecological information that paints a clear and accurate picture of the state of the natural world.
""And 10 years before this panel even set out to do that, to put that assessment together, they created what's called a """"cultural concept framework."""""""	This organization includes more than 130 countries, and it's aiming to do nothing less than assess the state of the natural world across our entire planet.	1
1966#270	"""This is a typical pathway in Rocinha called a """"beco"""" -- these are how you get around the community.""
It's on very steep ground.
They're built on the hills, inland from the beaches in Rio, and you can see that the houses are just cantilevered over the natural obstructions."	They have more things going on in them.	1
9#474	"Just when we know we need to be learning to live on the surface of our planet, off the power of sun, wind and waves, we are frantically digging to get at the dirtiest, highest-emitting stuff imaginable.
This is where our story of endless growth has taken us, to this black hole at the center of my country -- a place of such planetary pain that, like the BP gusher, one can only stand to look at it for so long.
As Jared Diamond and others have shown us, this is how civilizations commit suicide, by slamming their foot on the accelerator at the exact moment when they should be putting on the brakes."	How else to describe this, but as a form of mass insanity?	1
32#295	"They probably have the best life in the world.
They are living in happiness.
They are living in their villas."	There are lots of people who care about their freedom.	1
630#93	"And in Mexico, chopped jumiles are toasted with garlic, lemon, and salt.
Bugs can be eaten whole to make up a meal or ground into flour, powder, and paste to add to food.
But it's not all about taste."	In southern Africa, the juicy mopane worm is a dietary staple, simmered in a spicy sauce or eaten dried and salted.	1
1390#91	"For a moment they become helium 5, because they've got five particles inside them.
So, that's that process there.
Deuterium and tritium goes together makes helium 5."	You get them closer and closer and closer and then at some point the strong force grips them together.	1
1681#245	"I have further results, which are almost unbelievable, of scores which go up with time.
Because their teachers say that after the session is over, the children continue to Google further.
Here in Britain, I put out a call for British grandmothers, after my Kuppam experiment."	A single child in front of a single computer will not do that.	1
1195#244	"He'd come in and say, you know, If I am here, everything is okay.
And you'd feel so much better, you know.
And I'll never forget how, like, but -- I'll never forget how, like, he had a sudden situation with his -- he had an aneurysm."	I remember, like, we'd be in his studio, like, at 2 a.m., and then he'd show up from some client meeting.	1
182#75	"On the most part, we were producing biogas, biogas for rural kitchens.
We produce biogas in India by using animal manure, which usually, in India, is called cow dung.
But as the gender-sensitive person that I am, I would like to call it bullshit."	"""My organization, Gram Vikas, which means """"village development organization,"""" was working in the area of renewable energy."""	1
1365#84	"In this shot here, where we're moving up off the ground, I added acceleration.
I did that because I wanted to give you a physical sensation of moving up off the ground.
In VR, I can give that to you."	We've barely learned any at all, but we're already trying to break them to see what kind of creative things we can accomplish.	1
1243#46	"Now, there's no one-size-fits-all model, because every country context is unique.
There are five proven interventions that can be applied to any system.
Number one, reduce the distance."	So what can countries do about this?	1
1665#121	"You have to have mystery and you have to have grace.
And there she is -- Grace.
This is the most glamorous picture, I think, ever."	And the same thing is true of, if you buy this laptop or you buy this computer -- and even in these wireless eras, you don't get to live in the world without cords.	1
724#265	"And I'd snuck in -- because it's totally illegal to have a picture of the Dalai Lama in Tibet -- it's the quickest way you can get arrested.
So I snuck in a bunch of little wallet-sized pictures of the Dalai Lama, and I would hand them out.
And when I gave them to the people, they'd either hold them to their heart, or they'd hold them up to their head and just stay there."	I took her portrait up on top of the Jokhang Temple.	1
670#61	"And HSBC, well, we know that HSBC bankrolled the region's largest logging companies that were responsible for some of that destruction in Sarawak and elsewhere.
The bank violated its own sustainability policies in the process, but it earned around 130 million dollars.
Now shortly after our exposé, very shortly after our exposé earlier this year, the bank announced a policy review on this."	So we sent an undercover investigator in to secretly film meetings with members of the ruling elite, and the resulting footage, well, it made some people very angry, and you can see that on YouTube, but it proved what we had long suspected, because it showed how the state's chief minister, despite his later denials, used his control over land and forest licenses to enrich himself and his family.	1
959#111	"Although they are like in different contexts, one is magical, the other two are like investigation, I like those books because they have something special in them.
The vocabulary used in those books and the style of writing.
I mean like once I pick up one book I cannot put it down until I finish the whole book."	Girl: I like adventurous books, and some of my favorites are Alfred Hitchcock and  and Hardy Boys.	1
662#182	"We think this is universal.
But we have started studying pristine reefs only very recently.
CA: So the numbers you presented really are astonishing."	But at least on coral reefs are systems where there is a bottom component with structure.	1
848#237	"These ideas are supposed to be adaptable; they should have the potential for evolution; they should be developed by every nation in the world and useful for every nation in the world.
What will it take?
There should be a sheet."	So let's take those ideas, adapt them, and we can use them.	1
1828#31	"And it will take time to generate new neurons that reach normal functions.
So, collectively, now we think we have enough evidence to say that neurogenesis is a target of choice if we want to improve memory formation or mood, or even prevent the decline associated with aging, or associated with stress.
So the next question is: can we control neurogenesis?"	So by then, Robert had understood that very likely his patients were suffering from depression even after being cured of their cancer, because the cancer drug had stopped newborn neurons from being generated.	1
129#297	"So one of the things that I started to question is, are there ways to make innovation easier and happen more frequently?
Is there a way to take those aha moments, those breakthroughs that seem to happen randomly and occasionally, and have them happen intentionally and frequently?
When we started Blue Man Group in 1988, we had never done an off-Broadway show before."	We know that humans are innately innovative, because if we weren't, we'd all be using the same arrowheads that we were using 10,000 years ago.	1
929#31	"It began with ice cream.
There was a Baskin-Robbins in my hometown, and they served ice cream from behind the counter in these giant, five-gallon, cardboard tubs.
And someone told me -- I was eight years old -- someone told me that when they were done with those tubs, they washed them out and kept them in the back, and if you asked they would give you one."	I made a lot of my own toys.	1
1467#407	"Let's build in outbound confirmation messages, using text messages or SMS or instant messaging to find out from people who are within 100 meters of the rumor that you hear, if it is, in fact, valid.
And let's add satellite confirmation.
And we'll add Gapminder's amazing graphics to the front end."	Let's increase the languages they crawl from seven to 70, or more.	1
1163#105	"And at the same time, I'm pursuing my PhD.
In all of these different institutions, the research and publication process works the same way.
First, scholars produce research in their fields."	I'm a bit of an adjunct extraordinaire.	1
2042#61	"For example, a letter is represented in one byte, or eight bits, and your average photo takes up several megabytes, each of which is 8 million bits.
Because each bit must be written onto a physical area of the disc, we're always seeking to increase the disc's areal density, or how many bits can be squeezed into one square inch.
The areal density of a modern hard drive is about 600 gigabits per square inch, 300 million times greater than that of IBM's first hard drive from 1957."	Well, by putting lots of them together.	1
549#143	"""And there are other options in between, because maybe the lady in the tank would say, """"No, that's a lifestyle change.""
""Don't change my lifestyle, please.""""""
We could persuade her to take a train, still a lot more efficient than a car, but that might be a lifestyle change."	It's 80 times better in energy consumption, and it's powered by biofuel, by Weetabix.	1
1639#98	"That's the space where we do things that make us individuals.
That's where hobbies happen, where we have close relationships, where we really think about our lives, where we get creative, where we zoom back and try to work out whether our lives have been meaningful.
We get some of that from work as well, but when people look back on their lives and wonder what their lives have been like at the end of their lives, you look at the last things they say -- they are talking about those moments that happen in that white personal space."	That space is incredibly important to us.	1
175#158	"Sometimes we put on a smile instead of dealing with the issues at hand, and that can ultimately make it worse, affect the people around us and damage our relationships.
So Kay herself we portray as ripped apart into her basic emotions.
Some help you, some are trying to stop you."	But the moment he starts to interact with his girlfriend, Kay, the mask falls off, and we see the black dog beneath it: depression.	1
1007#147	"There's also a weather goddess who controls a random stock market and random weather.
That's not all.
And then there's a 13-page crisis document with 50 interlocking problems."	There's a World Bank, arms dealers and a United Nations.	1
1974#39	"These impacts are terrifyingly large.
But they are also, I think, exhilarating.
Because they are ultimately a reflection of how much power we have over the climate."	But it also contains, I think, some good news, at least relatively speaking.	1
1940#130	"It simply means that they believe it's important to do it.
I wanted a better education.
I did not want to have to have hand-me-down books."	And one of the points I make to people all the time is that sometimes when people do things that are courageous, it doesn't really mean that they're that courageous.	1
397#106	"And you were an advisor for.
LB: Absolutely, that's right.
But we made that movie deliberately to show what a real pandemic looked like, but we did choose a pretty awful virus."	"""CA: You're talking about the movie """"Contagion"""" that's been trending on Netflix."""	1
1512#43	"Jamal finally decided to read something that he had written out loud in class, and sure enough, Jamal stunned all of us with his brilliance.
Just like Jamal's dad, John McCain was a veteran, and just like Jamal's dad protected him, Jamal believed that John McCain would protect the entire country.
And he wasn't my candidate of choice, but it didn't matter, because the entire class erupted into applause, a standing ovation for our brave friend Jamal who finally showed up as his most confident self for the first time that year."	It was Jamal.	1
1665#148	"I mean, there's no paper on the desk.
We want this golden world.
And some people get rich enough, and if they have their ideals -- in a sort of domestic sense, they get to acquire their perfect world."	And certainly, no, it doesn't look a thing like my office.	1
993#61	"I saw all these people behind walls in a totally different way.
These were souls deeply committed to their personal transformation and being accountable.
They were creative, they were visionary."	And it was transformative for me.	1
293#119	"So, I want to see how these things have moved.
And over the course of this experiment, these stars have moved a tremendous amount.
So, we've been doing this experiment for 15 years, and we see the stars go all the way around."	So, we're only going to look at the stars inside that small square, although we've looked at all of them.	1
407#185	"Individuals in innovative organizations learn how to inquire, they learn how to actively listen, but guess what?
They also learn how to advocate for their point of view.
They understand that innovation rarely happens unless you have both diversity and conflict."	No, they know how to have very heated but constructive arguments to create a portfolio of alternatives.	1
1946#455	"Even by people who didn't mean to alienate me.
For example: we would, like everyone does, take family pictures, and my mom would bring a little top of makeup, and it was her makeup.
My mom is not the same skin color as me, she's much darker than I am."	I was alienated.	1
1101#305	"But of course, Lincoln was assassinated by a conspiracy.
So we can't just uniformly dismiss all patterns like that.
Because, let's face it, some patterns are real."	And he popped out at the last second, took that shot.	1
1881#325	"This is from a site south of Cairo.
Let's have a look from space.
Again, you can't really see much."	Where are we going to start digging?	1
1046#227	"And when you think about it, it was costing us 30 dollars.
Imagine, we had an 89¢ can of soup that was costing us one dollar to pick and pack into that tote.
And that's before we actually tried to deliver it to the home."	In this particular instance we were trying to assemble 30 items of inventory into a few totes, onto a van to deliver to the home.	1
1087#217	"Somebody else might have put her on medication and told her to calm down.
What I think it comes to is this: Al Gore spoke the other night about ecology and the revolution that was triggered by Rachel Carson.
I believe our only hope for the future is to adopt a new conception of human ecology, one in which we start to reconstitute our conception of the richness of human capacity."	She's been responsible for some of the most successful musical theater productions in history, she's given pleasure to millions, and she's a multimillionaire.	1
580#74	"""What is that?""""""
""And I asked him, and he said, """"Oh, that thing?""
In the night, I die."	"""I said, """"Oh, my God."""	1
1283#1235	"And lastly, some people are using Hulu as a device to get rid of their cable bill.
So, really clever ideas there that are being taken ahold of and that marketers are starting to understand.
The second of the four values is this movement toward ethics and fair play."	So micro-payments have become huge.	1
2097#111	"You can apply the coatings to each of the faces of all 27 of the cubic modules in any way you like, but each face can only take a single color coating.
You need to figure out how you can apply the colors so the cubes can re-assemble themselves to show only red, then purple, then green.
How can you apply the colored coatings to the 27 cubes so the probe will be able to make the trip?"	The red coating will seal it against the cold of deep space, the purple coating will protect it from the intense heat as it enters the atmosphere of RH-1729, and the green coating will shield it from the alien planet’s electric storms.	1
215#111	"So what I did was I made an adventure strip.
Basically, this bottle travels a long way.
What I'm trying to tell readers is that plastic doesn't really go away; it just continues to wash downstream."	I couldn't fit them in.	1
1614#475	"We are in such a critical moment of our collective history.
They have been compared to astronauts -- these elder navigators who sail vast open oceans in double-hulled canoes thousands of miles from a small island.
Their canoes, our rockets; their sea, our space."	Their achievements, intellectually and scientifically, are extraordinary, and they are so relevant for these times that we are in when we are riding out storms.	1
1272#356	"And what we found was, as we progressed in our research, was, that we were asking really the wrong question.
""When you ask, """"Where are the Indian Googles, iPods and Viagras?"""" you are taking a particular perspective on innovation, which is innovation for end users, visible innovation.""
""Instead, innovation, if you remember, some of you may have read the famous economist Schumpeter, he said, """"Innovation is novelty in how value is created and distributed."""""""	We made, I think, about a dozen trips to Bangalore, Mumbai, Gurgaon, Delhi, Hyderabad, you name it, to examine what is the level of corporate innovation in these cities.	1
1384#63	"Well, if people see the world in such a way that life sucks, then their behavior will follow automatically from that.
It will be despairing hostility.
They'll do whatever it takes to survive, even if that means undermining other people."	"""So, this other book that Steve mentioned, that just came out, called """"The Three Laws of Performance,"""" my colleague, Steve Zaffron and I, argue that as people see the world, so they behave."""	1
490#218	"It's filled simultaneously with heartbreaking sweetness and beauty, desperate poverty, floods and babies and acne and Mozart, all swirled together.
I don't think it's an ideal system.
Number two: almost everything will work again if you unplug it for a few minutes --   including you."	It's so hard and weird that we sometimes wonder if we're being punked.	1
