mZXzyNdX_C4#23	"Sin duda, el espacio principal de esta casa es la sala.
En la sala, que se encuentra en la parte de atrás de la casa, se usa efusivamente el tema de la luz natural, y procuramos hacer una integración total de interior y exterior a tal grado que la piscina está justamente al lado de la sala.
O sea, que cuando los dueños entran a este lugar, comparándolo con el exterior que tenían, tienen un lugar donde se pueden relajar, un lugar donde pueden estar en paz, y desconectarse del exterior."	La luz entra a la piscina por unos paneles prefabricados especialmente diseñados para la casa, donde no solamente cambian todos los rayos de luz que entran a la pared y a la piscina, si no que también entra el agua de la lluvia, así que es todo un espectáculo, independientemente del tiempo que tengamos en el exterior.	1
X5LIWAJJNcY#103	"en cuanto nuestro hijo se pueda comprar una consola de videojuegos, no estudia nunca más.
Así que, de cara al futuro no hemos ganado absolutamente nada de educación con esto.
Hemos conseguido que haga lo que le decimos en el momento."	Pero, nuevamente, eso no es educar.	1
Q26-ek6mZO0#118	"Pero, en realidad, lo que te va a llevar a salir de la zona de confort es la emoción o la motivación que te lleve a hacerlo.
Es la emoción y la motivación lo que convierte en acción.
Puedes tener mil ideas, pero elegirás una, y esa que elijas será a la cual le apliques la emoción y la motivación."	En mis 29 años de vida, a los 17 fue uno de mis momentos más incómodos, porque tuve que elegir una carrera para toda la vida, sin ni siquiera haber trabajado nunca.	1
b0gN_R5_3JA#51	"Para mí lo que falta es sentido y yo encontré el sentido de mi vida también en la contribución.
¿Qué pasaría si cambiamos la forma en la que nos relacionamos con nosotros mismos, en la forma que pensamos de nosotros mismos.
Para mí cambió todo en el momento en que empecé a hablarme de manera distinta, empecé a quererme, a amarme incondicionalmente, no desde el ego, sino desde el amor puro, desde el amor profundo."	Empecé a amar profundamente lo que soy, lo que tengo, lo que hago, las experiencias pasadas, las que fueron más duras, las menos duras, y con esa aceptación, cambió todo en mi vida, mi visión.	1
tmLMTqFiZCA#23	"Los gordos porque son gordos.
Las guapas porque son guapas.
Bueno, no, eso es machismo."	Esto es otra charla.	1
C5eTSmvURLQ#71	"Así que las semanas que siguieron me puse a estudiar, decidí aprender todo aquello que no había sabido para evitar esa lesión y 6 meses después me presenté ante CONADE con un plan.
Me había dado una última oportunidad por mí y por Méjico.
Pero un plan que tenía objetivos muy claros y muy ambiciosos."	Objetivos que yo sabía serían atractivos para que me regresaran al proyecto de las becas.	1
qXEz_xT-qiA#94	"No es que no tengamos nada y no todo es color de hormiga.
Hay limitaciones por la tragedia de los bienes públicos.
Por ejemplo, el parque Simón Bolívar está rodeado de una cerca."	Entonces no está integrado al resto de la ciudad, seguramente por el tema de seguridad.	1
m_E-1n-5ejQ#22	"Esas conversaciones, conflictos constantes con nosotros mismos.
Ya no son sombras las que se proyectan, son las mismas ideas y conceptos  los que se proyectan con estas líneas y ramificaciones dendríticas.
En neurociencia, en psicología moral, hemos estado estudiando cómo funcionan todas estas cosas."	¿Cómo enfrentamos esta ambigüedad moral en el día a día de nuestras vidas?	1
qXEz_xT-qiA#85	"No solo quedan excluidos quienes no tienen el privilegio de acceder a un gimnasio, sino que nunca va a ser comparable el bienestar que da salir a correr en la ciudad, interactuar con toda su diversidad, en espacio libre, que estar metido en un sitio de estos corriendo como un hamster.
Es inevitablemente mejor el bien público.
Claro, Uds, me podrían decir que soy demasiado pesimista, que Bogotá tampoco es semejante cosa tan terrible, que tenemos algunos bienes públicos muy valiosos."	Estoy completamente de acuerdo.	1
WxC4RfTiOsM#16	"Aquí dentro se encuentra nuestro verdadero yo, nuestro guía, nuestro verdadero profesor.
Un profesor que, como muy pocos, te enseña a observar cuando antes veías, un profesor que tras veinte años oyendo, te dice que tienes que parar de oir para empezar a escuchar y tienes que empezar a pensar para dejar atrás el juzgar.
Un profesor que no le importa suspenderte siempre y cuando aprendas a no rendirte y a ser consecuente."	Personalmente nunca conocí a este profesor dentro del recinto escolar.	1
jJWPX5gx90Y#55	"Es como nuestro signo que nos identifica, nuestra firma, nuestro modo de hablar, de gesticular.
Lo que les voy a mostrar entonces ahora es la reconstrucción de esa imagen a partir de la gestualidad de 450 personas viéndola simultáneamente.
Emerge la construcción colectiva de esa imagen."	Es casi como revelar la imagen a través de las miradas.	1
6B0_cXLNXIs#134	"En el diseño no pasa eso.
En el diseño, tenemos un proceso no lineal.
Eso, ¿qué implica?"	Implica poder regresarnos a las diferentes etapas.	1
de4vaOqMJO8#72	"Se utilizan palabras para nombrar aquello que no se nombra.
Yo cuando me senté en una silla de ruedas, automáticamente para el mundo, pasé a ser una persona especial.
Pasé a ser un ángel."	Pasé a ser un ser de luz.	1
ZMUjO5N9BCo#29	"PK: A ver, el problema fue que Ud., primero, tomó al andén como referencia.
Y, después, tomó al piso como referencia.
La pregunta que le voy a hacer: Y si el piso también se mueve, ¿con qué lo va a comparar?"	DB: Ah, lo que Ud.	1
mdNWNmfX5yQ#49	"""Yo quiero lo que tú tienes"""".""
Yo no entendía por qué él, siendo tan feliz trabajando para alguien más quería que yo empezara a hacer algo por mí.
Luego me di cuenta que él tenía razón."	Después de 6 años, en esta foto estoy sentada detrás de un escritorio, Es mi escritorio desde el cual dirijo esta empresa que este año ya abrimos en uno de los centros comerciales más importantes del país.	1
1iqh1B1OZAg#75	"Pero en realidad no importa lo que preguntes, la mayoría de los hombre van a querer tener relaciones en la primera cita.
Esta no es la única relación interesante.
Otra que llama la atención es: ¿Cuál es la edad más atractiva para una persona?"	Si sos una mujer de unos 20 años, en promedio, los hombres más atractivos para vos tienen unos 22 años.	1
ninrJokK-oA#136	"Sin embargo, ahora, muchas veces confundimos ciertos momentos, como que nuestros hijos alboroten un poco más o estén chillando, que nuestro compañero nos mire diferente, o que nuestro jefe nos diga.
Lo confundimos con momentos vitales.
Y la reacción es automática."	Y es una reacción emocional que nos secuestra.	1
2WCKGdYE4zs#31	"Vamos a intentarlo.
Todos sabéis que, a medida que nos alejamos del suelo, la velocidad del viento crece.
Lo que no es del todo intuitivo ver es que la potencia contenida en el viento crece más deprisa, crece al cubo."	Esto nos orienta a que la idea arrancó con una estructura horizontal, nuestro aerogenerador soñado tiene que ser esbelto, tiene que ser vertical para alejarnos cuanto antes del suelo.	1
RQMkLW15hP4#49	"Tuvo que esperar dos años para que otra persona mandara su muestra a ese mismo laboratorio y sus árboles genealógicos se cruzaran.
Después de alguna investigación, alguna otra muestra más, dieron con el nombre de la mamá biológica de Elisa.
85 años después, Elisa pudo cerrar su historia."	Ahora, ¿quiénes son ellas dos?	1
W2KSuIC339E#82	"Pero normalmente, en condiciones óptimas, cuando estamos siendo tratados, recibimos unas dosis del antibiótico necesaria para poder eliminar, para poder erradicar todas estas bacterias.
Y así evitamos que estas bacterias supervivientes, de éxito, puedan multiplicarse y con el tiempo generar resistencia.
Pero bueno, ahora veamos un caso práctico."	Tenemos anginas y empezamos a tomar antibiótico.	1
WzVj265_YT4#22	"¿El de Mauricio y el de Carlos Andrés?
Por ese amor infinito que sintieron esas madres que posibilitaron visibilizar a estos dos niños.
Hacerlos visibles ante una sociedad que en ese momento no estaba preparada ni para atenderlos, ni para aceptar su condición."	Una comunidad que en ese momento les faltaba el respeto y era indolente frente a esta situación.	1
2pwkTdxMRRE#96	"Todo me gustaba, todo se empezó a volver de colores y yo me empecé a volver de colores.
Y toda mi vida, de verdad, se volvió de colores.
""Ya yo no saludaba y decía: """"abrazo"""" sino que decía: """"abrazos de colores""""."""	Toda mi vida cambió y me alivié.	1
Er7VmkrPPjY#138	"Otra de las cosas a las que no hay que tener miedo es a esta simbiosis.
La neurociencia no viene para sustituir a la educación.
La neurociencia jamás va a crear políticas o proyectos educativos; puede ayudar a evaluarlos, la educación los crea."	La neurociencia puede y tiene herramientas para poder evaluar esas políticas educativas, la introducción de nuevas tecnologías, en fin, muchas cosas que suceden en el mundo de la educación.	1
azS2P9PbnLw#101	"¿Saben cómo lo pueden observar muy fácilmente?
La generación Y es una de las generaciones que más tiempo en saludarse.
Cuando se encuentran personas de la generación Y, se abrazan, se besan, se dan un minuto para saludarse."	Esto generaciones para atrás no pasaba, era solamente darse la mano, o saludarse de lejos.	1
H3h-obQRynk#124	"Bueno, por miles de razones, lo que decidieron hacer con eso es no llevarlo a la justicia.
¿Saben como terminó la historia?
¿Se acuerdan que en la primera foto les mostré dos armas?"	Esas armas además tuvieron que ir a ser periciadas a la comisaría 24.	1
K-T7EyUNbPw#24	"Estas son incrementales.
Hay innovaciones radicales: cuando creamos algo radicalmente nuevo, algo que no existía.
Cuando la gente de Blackberry puso el correo electrónico en el teléfono, esto era nuevo."	Y luego está la innovación disruptiva.	1
mDoQxXiHup4#75	"Y nuestro sesgo cognitivo es a dejar pasar, echar una sonrisa o, mucho peor aún, darle al botón de compartir a contenido de mala calidad pero que refuerza nuestras ideas.
Ahora, eso sí, nos indignamos cuando es algo que representa ideas opuestas.
Y este es un problema grave, porque todo el contenido de mala calidad, estas noticias falsas, tienden a reforzar nuestra opinión, a encerrarnos más sobre nosotros mismos, y contaminan la red."	Esto nos lleva al tercer problema, que es nuestra actitud ante los que piensan distinto.	1
xbX3NOiRX_w#13	"Pero, vamos a darle la vuelta.
Por ejemplo, el fracaso a no ser correspondido.
""Si esto ocurre cuando eres un niño, muchos de vosotros os sentiréis identificados, recordáis ese momento que estáis en clase, en el cole, y en diagonal a vosotros hay una chica de pelo rubio media melena, por aquí o un chico muy guapo: moreno, ojos azules y decís: """"Es que me encanta ese tío"""" y decís: """"Me aventuro"""" y, claro, analizas toda la información que tienes de todas las películas, comedias románticas, que visteis hasta ese momento y decís ¿está fácil, no?"""	"""Cojo una rosa en el rosal que hay de camino al colegio, llego al patio, clavo rodilla, y le digo """"Te quiero""""."""	1
6ivjMpc8rdw#61	"Una vez instalado el facsímil en el Museo de la Historia de Bolonia, ¿cuál es la mayor diferencia con respecto al proyecto anterior?
En el caso anterior, el facsímil era el mecanismo que hacía posible que una obra volviera a su lugar original.
En este caso, el facsímil lo que hace posible es que, por primera vez, mucha más gente sea capaz de conocer y admirar esta obra."	De una forma inmediata, accesible y natural.	1
8HXvfgodKKU#40	"También podemos estudiar comportamiento grupal.
Aquí veis dos señales: la línea de arriba es la línea de la atención, la línea de abajo, la de la emoción.
Esto es un estudio que hicimos en grupo donde, en un momento determinado, una persona conflictiva interactuaba con el grupo."	Es justo la segunda línea vertical que veis en la imagen.	1
KXlpsnlfZLo#139	"En mi centro cambian aproximadamente al año a la mitad del profesorado.
La mitad de los profes se van en julio a otros centros.
Al resto de profes los veo todos los días, de todas las mañanas, de todo el ciclo lectivo."	Pasan por la puerta de jefatura, ahí estoy yo.	1
8qDKGMnFxzQ#41	"""He sido un cobarde disfrazado de valiente"""".""
En fin, eso es otra verdad con la que me identifico.
""En 1º de la ESO, insisto, yo en el colegio no tenía amigos, así que fue llegar a 1º de la ESO y decir: """"Quiero poder tener amigos, ¡narices!"""	"""Alguien en quien apoyarme, poder contarle mis cosas""""."""	1
hI52HaMvqCY#19	"El libro de Guinness World Records empieza en 1951.
El gerente de la cervecería de Guinness está de caza, y dentro del grupo surge la discusión de cuál es el ave de caza más rápida del mundo.
Nadie puede llegar a una conclusión, no tienen la respuesta."	"""Él al mismo tiempo está pensando: """"Yo quiero promocionar la cerveza Guinness en los pubs alrededor del país."""	1
QoCxsLPHvcQ#47	"Tiene que ver con libertad y afirmar lo que soy y lo que puedo aportar a la gente que está a mi alrededor y si es posible, ir más allá.
Si me lo permiten, fenomenal.
Cuando uno entra en el espacio Colores del Mundo, se da cuenta de que el tejido tiene un sitio privilegiado y es muy importante en lo que estamos haciendo."	Por eso, viajo de vez en cuando a Senegal por este tema.	1
gaeLF9tNQSY#56	"Este espacio vacío que me ha dejado tu ausencia si yo lo lleno de esta energía amorosa, seguramente, encontraré un nuevo sentido en mi vida.
Es otro cambio de mirada.
Hoy me gustaría hacer homenaje a muchas personas que han muerto y he tenido la oportunidad de acompañarles."	Me acuerdo de Berta, Mariana, de Lorenzo, de Juan, de Teresa.	1
L_ILqaa1Zrw#81	"""Y con este """"¿Por qué no?""
"""""", en lo que yo creía que era la tragedia de mi vida, y fíjense, yo que me escondí durante 28 años de los 31 que tengo, hoy estoy dando la cara y hablando de libertad.""
Después de haber estado encerrado tanto tiempo me parece que conozco muy bien la libertad porque la espié de lejos demasiado tiempo."	"""Y cuando yo me abrí al mundo, con este """"¿Por qué no?"""	1
AMsnKii0aR0#43	"Me faltaba medio año para terminar la carrera.
""Entonces dije: """"¡A la mierda, la dejo!""""""
Mis viejos tenían una alegría."	Dejé la carrera, empezaron los sermones de todos.	1
fHCjNGFunWQ#47	"Fijaos que la imaginación es un arma terapéutica increíble.
Es un arma que tenemos todos y cada uno de nosotros, es una arma teraupética increíble y no la utilizamos, hasta hoy en día de momento.
Espero que siga así, no nos pueden controlar la imaginación."	Llegará el día que nos pongan un chip y demás y sepan lo que estamos imaginando, pero de momento, no.	1
U2llBUQYQ58#37	"Yo me pregunto, ¿en qué parte del mundo hablar está mal y respetar es hacer silencio?
Entonces, ¿qué pasó?
¿Cómo empezó todo esto?"	Empezó cuando éramos chiquitos.	1
NSk7uN9ywkE#13	"""Bueno, un grupo de amigos y yo estábamos allí, en esa marcha, la recorrimos por completo, llegamos a la fiscalía y llegamos allí, los """"líderes"""" que convocaron la marcha mágicamente desaparecieron.""
La persona que estábamos buscando, que era la Fiscal General de la República, tampoco atendió al llamado, tampoco salió a escucharnos, lo que se tradujo en una gran frustración, lo que se tradujo en no sentirse escuchados de nuevo, lo que se tradujo luego en caos.
Lo que trajo después la brutal represión policíaca, -- disculpen -- la brutal represión policíaca que se tradujo en decenas de estudiantes muertos y heridos."	Mis amigos y yo, a quienes nos gusta escribir, nos fuimos entonces esa noche a la casa y comenzamos a escribir artículos de opinión con respecto a lo que estaba sucediendo y cómo nosotros veíamos la situación política del país.	1
IIh9LpMORD0#127	"¿Qué querés hacer hoy a la noche?
Yo estaba haciendo funciones en ese lugar, en Villa Gesell, que era un restaurante que tenía un teatro.
Le digo: -Mirá, a mí me gustaría hacer esto."	Y le muestro lo que hacía en los semáforos en Bahía Blanca cuando era más pendejo.	1
s2r0lfRGtl0#56	"""""""Cómo vamos a ser españoles si somos negros, ¿no?"""".""
A veces hay una racialización de la nacionalidad, pero en este caso, como veis, a lo que alude sobre todo, a veces con poco acierto la verdad, es a elementos culturales de un país o de una nación.
Las razas no existen, es así."	Desde un punto de vista biológico, y este anuncio lo muestra muy bien, todos somos exactamente iguales por dentro.	1
op8TZwROGco#15	"Y la verdad es que les tengo que decir, no tengo ni idea, pero sí sé quiénes son los culpables de que yo esté acá, y los culpables de que yo esté acá es la gente que organizó TEDxRíoCuarto, que después de un after office se me acerca y me dice, che Mauri, estaría buenísimo que nos acompañes en esta nueva edición de TEDx que estamos organizando para octubre.
Y yo fue con cara de superado, ¿qué le voy a decir?
Sí, está todo bien, no hay ningún tipo de problema, después nos contactamos y vemos cómo sigue esto, no hay problema."	"""Pero cuando se fueron, fue un """"olvidate"""", TEDx es para gente súper grosa que tenga que transmitir algo, y yo, ¿qué voy a transmitir?"""	1
Nw4xUlErvfc#64	"Ya lo tenemos incorporado.
El proceso creativo no es lineal.
Su fuerza está en la pasión de querer plasmar un sueño."	Y eso no se puede encasillar en una estructura.	1
VxnkKxbA4-c#97	"Con iconos, con arquetipos.
Con lo que se espera de las cosas.
Aquí, una nube, es algo que esperas ver en el cielo, siempre."	Pero nunca en forma de dibujo.	1
0b0xlHGZnd0#106	"Ese plato tiene muchos agujeros, los cuales tienen que ser llenados con la sangre del paciente.
En cada uno de esos agujeros existe una trampa específica para cada microRNA, que en el caso de ser positivos hace que este agujero brille de la siguiente forma: En esta imagen ustedes pueden ver una imagen real de nuestro laboratorio que ahora está en Alemania cómo brilla, los casos positivos en que el microRNA efectivamente estaba en las muestras de sangre vs los tubos controles.
Entonces con una máquina muy simple de usar, de hecho, que está conformada por una carcasa plástica hecha en impresoras 3D con un código de diseño abierto opensource más un celular en la parte de arriba nosotros podemos generar una reacción química dentro que hace brillar patrones de agujeros que son captados por este celular en forma progresiva, sacando fotos, una y otra vez, acumulando toda esta información y usando su internet para llevarlo a la cloud."	En nuestros servidores los patrones son comparados con patrones conocidos o existentes y descritos en la literatura.	1
