1249#107	"And that allows big icecaps to build up on Antarctica and up in the Northern Hemisphere.
If you plunge deep into the sea, or even put your toes in the sea, you know it gets colder as you go down, and that's mostly because the deep waters that fill the abyss of the ocean come from the cold polar regions where the waters are dense.
If we travel back in time 20,000 years ago, the earth looked very much different."	And I've just given you a cartoon version of one of the major differences you would have seen if you went back that long.	1
1246#565	"Also of critical importance is the fact that carers also provide emotional support.
They organize doctor's appointments, they manage finances, and they also deal with daily household tasks.
These challenges are challenges that we can't ignore."	There are currently more than 100 million carers providing 80 percent of care across Europe.	1
1897#247	"So it's possible to administer them using pills, inhalers, ointments.
This is what makes constrained peptides so desirable for drug development.
They combine some of the best features of small-molecule and biologic drugs into one."	But unfortunately, it's incredibly difficult to reengineer the constrained peptides that we find in nature to become new drugs.	1
410#280	"This hut was built by Robert Falcon Scott and his men when they first came to Antarctica on their first expedition to go to the South Pole.
Because it's so cold, the entire contents of that hut is still as they left it, with the remnants of the last meal they cooked still there.
It's an extraordinary place."	This is McMurdo itself.	1
975#287	"There are scores of international, inter-city, cross-border institutions, networks of cities in which cities are already, quite quietly, below the horizon, working together to deal with climate change, to deal with security, to deal with immigration, to deal with all of those tough, interdependent problems that we face.
They have strange names: UCLG, United Cities and Local Governments; ICLEI, the International Council for Local Environmental Issues.
And the list goes on: Citynet in Asia; City Protocol, a new organization out of Barcelona that is using the web to share best practices among countries."	And then all the things we know a little better, the U.S. Conference of Mayors, the Mexican Conference of Mayors, the European Conference of Mayors.	1
771#29	"Economics taught in most of the elite universities are practically useless in my context.
My country is dominated by drug economy and a mafia.
Textbook economics does not work in my context, and I have very few recommendations from anybody as to how to put together a legal economy."	The poverty of our knowledge must become the first basis of moving forward, and not imposition of the framework that works on the basis of mathematical modeling, for which I have enormous respect.	1
2032#55	"""Andy was a superb leader and also a teacher, and he said to me, """"John, it almost doesn't matter what you know.""
""Execution is what matters the most.""""""
""And so Andy invented a system called """"Objectives and Key Results."""""""	It kind of rolls off the tongue, doesn't it?	1
2148#26	"Text is unbelievably private.
No one hears you talking.
So we spike everyday at lunch time -- kids are sitting at the lunch table and you think that she's texting the cute boy across the hall, but she's actually texting us about her bulimia."	"""And we don't get the word """"like"""" or """"um"""" or hyperventilating or crying."""	1
1318#145	"And you have to infer what is there from these limited clues.
""We call this unseen stuff """"dark matter.""""""
Now, a lot of people have heard of dark matter, but even if you have heard of it, it probably seems abstract, far away, probably even irrelevant."	Well, the interesting thing is, dark matter is all around us and probably right here.	1
1298#198	"My journey began on a hot summer afternoon in India in 2008, when after a day of meeting women and listening to their needs, I landed in a thatched hut with a midwife.
As a mother, I was very curious on how she delivered babies in her house.
After a deep and engaging conversation with her on how she considered it a profound calling to do what she was doing, I asked her a parting question: Do you have the tools that you need to deliver the babies?"	I got to see her tool.	1
1969#27	"But not to your brain's visual system.
Here's how it interprets the light information you call this grid.
The white intersections are surrounded by relatively more white on all four sides than any white point along a line segment."	Your retinal ganglion cells notice that there is more white around the intersections because they are organized to increase contrast with lateral inhibition.	1
1008#27	"They warned us earlier that every imaginable mishap has occurred to speakers up here on the stage.
I don't care to set a new precedent.
But beyond that, many of you may have heard me clicking as I came onto the stage --  -- with my tongue."	Those are flashes of sound that go out and reflect from surfaces all around me, just like a bat's sonar, and return to me with patterns, with pieces of information, much as light does for you.	1
435#55	"CA: So once it's out, it's out, and you can't put it back in, and you think we've been lucky.
So talk through a couple of these examples.
You talk about different types of vulnerability."	NB: So the easiest type to understand is a technology that just makes it very easy to cause massive amounts of destruction.	1
558#341	"""But if instead you bet that there is no God, then you can lose it all, in this life and the life to come.""""""
For Pascal, scientific knowledge paled beside the knowledge of God.
The knowledge of God was far beyond anything that ever crossed his mind."	He was ready to face him when he died at the age of 39.	1
950#104	"We make cybercrime not pay.
We change the economics for the bad guys.
But to do this, a first mover was required -- someone to change the thinking in the security industry overall."	About a year ago, my colleagues and I had a radical idea.	1
162#160	"It's also like a form of respiration or circulation.
It must always be in motion.
And then there's the stigma."	You put on the uniform, and you become invisible until someone is upset with you for whatever reason like you've blocked traffic with your truck, or you're taking a break too close to their home, or you're drinking coffee in their diner, and they will come and scorn you, and tell you that they don't want you anywhere near them.	1
1272#398	"Now, of course, when we first, as a multinational company, decide to outsource jobs to India in the R&amp;amp;D, what we are going to do is we are going to outsource the bottom rung of the ladder to India, the least sophisticated jobs, just like Tom Friedman would predict.
Now, what happens is, when you outsource the bottom rung of the ladder to India for innovation and for R&amp;amp;D work, at some stage in the very near future you are going to have to confront a problem, which is where does the next step of the ladder people come from within your company?
So you have two choices then: Either you bring the people from India into the developed world to take positions in the next step of the ladder — immigration — or you say, there's so many people in the bottom step of the ladder waiting to take the next position in India, why don't we move the next step to India?"	What we are trying to say is that once you outsource the bottom end of the ladder, you -- it's a self-perpetuating act, because of the sinking skill ladder, and the sinking skill ladder is simply the point that you can't be an investment banker without having been an analyst once.	1
335#112	"Now in order to do that, I really feel like we have to embrace our own personal stories as educators.
""Many of you might be sitting there and thinking, """"Yeah.""
That happened to me."	"""But I'm not ready to share."""""""	1
1427#51	"But I know what a straight line looks like.
I had snapped a picture during our back and forth and presented him the evidence that proved I was right.
He looked at the picture."	I leaned in further.	1
1507#115	"That is one simple way.
You can never get out of the pattern of thinking in terms of stories, but you can improve the extent to which you think in stories, and make some better decisions.
So if I'm thinking about this talk, I'm wondering, of course, what is it you take away from this talk?"	What story do you take away from Tyler Cowen?	1
156#300	"And that happened for all museums.
So everyone was out looking for all these bigger and better dinosaurs.
And this was in the early 1900s."	"""By about 1970, some scientists were sitting around and they thought, """"What in the world -- Look at these dinosaurs, they're all big."""	1
2194#223	"Like other crustaceans, it molts as it grows, which leaves its soft body vulnerable to attack.
But it’s still driven to protect its home against rivals.
So it has become a masterful bluffer."	Despite being fragile, a newly molted shrimp is actually more likely to threaten intruders, spreading the large limbs it usually uses to strike or stab its opponents.	1
759#141	"Well, the first thing to do is we've got to call out the rich countries.
Here are the countries closest to the SDGs, with the greatest resources, and they're falling short.
Maybe they think that this is like the Old World where goals for the UN are just for poor countries and not for them."	Well, you're wrong.	1
1283#417	"But I think it's really allowing ourselves to hear the anger and allowing the space for the anger, but also trying to help young people rechannel that energy.
And we've got to start ensuring that we connect them to some of the work that has been and now is elevated to another place.
Color Of Change, the work that you're doing, the ACLU, the work that they're doing, because sometimes, there's this disconnection that intensifies the emotion and makes you feel helpless."	But if you can channel that anger, connect it with action that is toward creating the social and economic change, then it begins to build you up, and then you can begin to become more constructive with the anger.	1
1206#268	"We keep doing this over and over again.
And so here we are, 2012, gay agenda, gay lifestyle, and I'm not a good dad and people don't deserve to be able to protect their families because of what they are, not who they are.
""So when you hear the words """"gay lifestyle"""" and """"gay agenda"""" in the future, I encourage you to do two things: One, remember the U.S. Constitution, and then two, if you wouldn't mind looking to your left, please."""	Look to your right.	1
488#365	"So it recently published this global assessment on the state of nature, and that could be the foundation for an international agreement where all of those nations could sign up to finally take action to tackle the biodiversity crisis that's happening on planet Earth right now.
Now, I know from trying to communicate, trying to report on reports like this, on assessments like this for a broad audience, that these big international groups can seem so high-level as to be kind of out of reach and nebulous, but there's a group of human beings at the center of them, the report's authors, who have this formidable task of bringing together all of that biological and ecological information that paints a clear and accurate picture of the state of the natural world.
""And 10 years before this panel even set out to do that, to put that assessment together, they created what's called a """"cultural concept framework."""""""	This is essentially a cultural concept translation dictionary for all of the different ways that we talk about the natural world.	1
1966#270	"""This is a typical pathway in Rocinha called a """"beco"""" -- these are how you get around the community.""
It's on very steep ground.
They're built on the hills, inland from the beaches in Rio, and you can see that the houses are just cantilevered over the natural obstructions."	So, that's just a rock in the hillside.	1
9#474	"Just when we know we need to be learning to live on the surface of our planet, off the power of sun, wind and waves, we are frantically digging to get at the dirtiest, highest-emitting stuff imaginable.
This is where our story of endless growth has taken us, to this black hole at the center of my country -- a place of such planetary pain that, like the BP gusher, one can only stand to look at it for so long.
As Jared Diamond and others have shown us, this is how civilizations commit suicide, by slamming their foot on the accelerator at the exact moment when they should be putting on the brakes."	The problem is that our master-narrative has an answer for that too.	1
32#295	"They probably have the best life in the world.
They are living in happiness.
They are living in their villas."	They are happy.	1
630#93	"And in Mexico, chopped jumiles are toasted with garlic, lemon, and salt.
Bugs can be eaten whole to make up a meal or ground into flour, powder, and paste to add to food.
But it's not all about taste."	They're also healthy.	1
1390#91	"For a moment they become helium 5, because they've got five particles inside them.
So, that's that process there.
Deuterium and tritium goes together makes helium 5."	Helium splits out, and a neutron comes out and lots of energy comes out.	1
1681#245	"I have further results, which are almost unbelievable, of scores which go up with time.
Because their teachers say that after the session is over, the children continue to Google further.
Here in Britain, I put out a call for British grandmothers, after my Kuppam experiment."	Well, you know, they're very vigorous people, British grandmothers.	1
1195#244	"He'd come in and say, you know, If I am here, everything is okay.
And you'd feel so much better, you know.
And I'll never forget how, like, but -- I'll never forget how, like, he had a sudden situation with his -- he had an aneurysm."	He went into a coma.	1
182#75	"On the most part, we were producing biogas, biogas for rural kitchens.
We produce biogas in India by using animal manure, which usually, in India, is called cow dung.
But as the gender-sensitive person that I am, I would like to call it bullshit."	But realizing later on how important were sanitation and the disposal of crap in a proper way, we went into the arena of sanitation.	1
1365#84	"In this shot here, where we're moving up off the ground, I added acceleration.
I did that because I wanted to give you a physical sensation of moving up off the ground.
In VR, I can give that to you."	Not surprisingly, music matters a lot in this medium as well.	1
1243#46	"Now, there's no one-size-fits-all model, because every country context is unique.
There are five proven interventions that can be applied to any system.
Number one, reduce the distance."	Two, remove the cost.	1
1665#121	"You have to have mystery and you have to have grace.
And there she is -- Grace.
This is the most glamorous picture, I think, ever."	"""Part of the thing is that, in """"Rear Window,"""" the question is, is she too glamorous to live in his world?"""	1
724#265	"And I'd snuck in -- because it's totally illegal to have a picture of the Dalai Lama in Tibet -- it's the quickest way you can get arrested.
So I snuck in a bunch of little wallet-sized pictures of the Dalai Lama, and I would hand them out.
And when I gave them to the people, they'd either hold them to their heart, or they'd hold them up to their head and just stay there."	And this is -- well, at the time -- I did this 10 years ago -- that was 36 years after the Dalai Lama had left.	1
670#61	"And HSBC, well, we know that HSBC bankrolled the region's largest logging companies that were responsible for some of that destruction in Sarawak and elsewhere.
The bank violated its own sustainability policies in the process, but it earned around 130 million dollars.
Now shortly after our exposé, very shortly after our exposé earlier this year, the bank announced a policy review on this."	And is this progress?	1
959#111	"Although they are like in different contexts, one is magical, the other two are like investigation, I like those books because they have something special in them.
The vocabulary used in those books and the style of writing.
I mean like once I pick up one book I cannot put it down until I finish the whole book."	Even if it takes me four and a half hours, or three and half hours to finish my book, I do it.	1
662#182	"We think this is universal.
But we have started studying pristine reefs only very recently.
CA: So the numbers you presented really are astonishing."	You're saying we're spending 35 billion dollars now on subsidies.	1
848#237	"These ideas are supposed to be adaptable; they should have the potential for evolution; they should be developed by every nation in the world and useful for every nation in the world.
What will it take?
There should be a sheet."	I don't have time to read this, because I'm going to be yanked off.	1
1828#31	"And it will take time to generate new neurons that reach normal functions.
So, collectively, now we think we have enough evidence to say that neurogenesis is a target of choice if we want to improve memory formation or mood, or even prevent the decline associated with aging, or associated with stress.
So the next question is: can we control neurogenesis?"	The answer is yes.	1
129#297	"So one of the things that I started to question is, are there ways to make innovation easier and happen more frequently?
Is there a way to take those aha moments, those breakthroughs that seem to happen randomly and occasionally, and have them happen intentionally and frequently?
When we started Blue Man Group in 1988, we had never done an off-Broadway show before."	We'd actually done almost no theater.	1
929#31	"It began with ice cream.
There was a Baskin-Robbins in my hometown, and they served ice cream from behind the counter in these giant, five-gallon, cardboard tubs.
And someone told me -- I was eight years old -- someone told me that when they were done with those tubs, they washed them out and kept them in the back, and if you asked they would give you one."	It took me a couple of weeks to work up the courage, but I did, and they did.	1
1467#407	"Let's build in outbound confirmation messages, using text messages or SMS or instant messaging to find out from people who are within 100 meters of the rumor that you hear, if it is, in fact, valid.
And let's add satellite confirmation.
And we'll add Gapminder's amazing graphics to the front end."	And we'll grow it as a moral force in the world, finding out those terrible things before anybody else knows about them, and sending our response to them, so that next year, instead of us meeting here, lamenting how many terrible things there are in the world, we will have pulled together, used the unique skills and the magic of this community, and be proud that we have done everything we can to stop pandemics, other catastrophes, and change the world, beginning right now.	1
1163#105	"And at the same time, I'm pursuing my PhD.
In all of these different institutions, the research and publication process works the same way.
First, scholars produce research in their fields."	To fund their research, they apply for public and private grants and after the research is finished, they write a paper about their findings.	1
2042#61	"For example, a letter is represented in one byte, or eight bits, and your average photo takes up several megabytes, each of which is 8 million bits.
Because each bit must be written onto a physical area of the disc, we're always seeking to increase the disc's areal density, or how many bits can be squeezed into one square inch.
The areal density of a modern hard drive is about 600 gigabits per square inch, 300 million times greater than that of IBM's first hard drive from 1957."	This amazing advance in storage capacity wasn't just a matter of making everything smaller, but involved multiple innovations.	1
549#143	"""And there are other options in between, because maybe the lady in the tank would say, """"No, that's a lifestyle change.""
""Don't change my lifestyle, please.""""""
We could persuade her to take a train, still a lot more efficient than a car, but that might be a lifestyle change."	Or there's the EcoCAR, top-left.	1
1639#98	"That's the space where we do things that make us individuals.
That's where hobbies happen, where we have close relationships, where we really think about our lives, where we get creative, where we zoom back and try to work out whether our lives have been meaningful.
We get some of that from work as well, but when people look back on their lives and wonder what their lives have been like at the end of their lives, you look at the last things they say -- they are talking about those moments that happen in that white personal space."	So it's sacred; it's important to us.	1
175#158	"Sometimes we put on a smile instead of dealing with the issues at hand, and that can ultimately make it worse, affect the people around us and damage our relationships.
So Kay herself we portray as ripped apart into her basic emotions.
Some help you, some are trying to stop you."	Self-Doubt is a huge creature, always telling Kay how worthless she is and that she should just give up.	1
1007#147	"There's also a weather goddess who controls a random stock market and random weather.
That's not all.
And then there's a 13-page crisis document with 50 interlocking problems."	So that, if one thing changes, everything else changes.	1
1974#39	"These impacts are terrifyingly large.
But they are also, I think, exhilarating.
Because they are ultimately a reflection of how much power we have over the climate."	If we get to those hellish scenarios, it will be because we have made them happen, because we have chosen to make them happen.	1
1940#130	"It simply means that they believe it's important to do it.
I wanted a better education.
I did not want to have to have hand-me-down books."	I wanted to know that the school I attended not only had good teachers, but the resources we needed.	1
397#106	"And you were an advisor for.
LB: Absolutely, that's right.
But we made that movie deliberately to show what a real pandemic looked like, but we did choose a pretty awful virus."	And the reason we showed it like that, going from a bat to an apple, to a pig, to a cook, to Gwyneth Paltrow, was because that is in nature what we call spillover, as zoonotic diseases, diseases of animals, spill over to human beings.	1
1512#43	"Jamal finally decided to read something that he had written out loud in class, and sure enough, Jamal stunned all of us with his brilliance.
Just like Jamal's dad, John McCain was a veteran, and just like Jamal's dad protected him, Jamal believed that John McCain would protect the entire country.
And he wasn't my candidate of choice, but it didn't matter, because the entire class erupted into applause, a standing ovation for our brave friend Jamal who finally showed up as his most confident self for the first time that year."	And then there was Regina.	1
1665#148	"I mean, there's no paper on the desk.
We want this golden world.
And some people get rich enough, and if they have their ideals -- in a sort of domestic sense, they get to acquire their perfect world."	Dean Koontz built this fabulous home theater, which is -- I don't think accidentally -- in Art Deco style.	1
993#61	"I saw all these people behind walls in a totally different way.
These were souls deeply committed to their personal transformation and being accountable.
They were creative, they were visionary."	Danny is one of those souls.	1
293#119	"So, I want to see how these things have moved.
And over the course of this experiment, these stars have moved a tremendous amount.
So, we've been doing this experiment for 15 years, and we see the stars go all the way around."	Now, most astronomers have a favorite star, and mine today is a star that's labeled up there, SO-2.	1
407#185	"Individuals in innovative organizations learn how to inquire, they learn how to actively listen, but guess what?
They also learn how to advocate for their point of view.
They understand that innovation rarely happens unless you have both diversity and conflict."	Creative agility is about being able to test and refine that portfolio of ideas through quick pursuit, reflection and adjustment.	1
1946#455	"Even by people who didn't mean to alienate me.
For example: we would, like everyone does, take family pictures, and my mom would bring a little top of makeup, and it was her makeup.
My mom is not the same skin color as me, she's much darker than I am."	So, could you imagine me having a dark paste of face, and the rest of me as like brown, white?	1
1101#305	"But of course, Lincoln was assassinated by a conspiracy.
So we can't just uniformly dismiss all patterns like that.
Because, let's face it, some patterns are real."	Some conspiracies really are true.	1
1881#325	"This is from a site south of Cairo.
Let's have a look from space.
Again, you can't really see much."	What you're looking at is a WorldView-3 satellite image, which has a .3 meter resolution.	1
1046#227	"And when you think about it, it was costing us 30 dollars.
Imagine, we had an 89¢ can of soup that was costing us one dollar to pick and pack into that tote.
And that's before we actually tried to deliver it to the home."	So long story short, during my one year at Webvan, what I realized by talking to all the material-handling providers was that there was no solution designed specifically to solve each base picking.	1
1087#217	"Somebody else might have put her on medication and told her to calm down.
What I think it comes to is this: Al Gore spoke the other night about ecology and the revolution that was triggered by Rachel Carson.
I believe our only hope for the future is to adopt a new conception of human ecology, one in which we start to reconstitute our conception of the richness of human capacity."	Our education system has mined our minds in the way that we strip-mine the earth for a particular commodity.	1
580#74	"""What is that?""""""
""And I asked him, and he said, """"Oh, that thing?""
In the night, I die."	"""In the morning, I am born again."""""""	1
1283#1235	"And lastly, some people are using Hulu as a device to get rid of their cable bill.
So, really clever ideas there that are being taken ahold of and that marketers are starting to understand.
The second of the four values is this movement toward ethics and fair play."	We see that play itself out with empathy and respect.	1
2097#111	"You can apply the coatings to each of the faces of all 27 of the cubic modules in any way you like, but each face can only take a single color coating.
You need to figure out how you can apply the colors so the cubes can re-assemble themselves to show only red, then purple, then green.
How can you apply the colored coatings to the 27 cubes so the probe will be able to make the trip?"	Pause here if you want to figure it out yourself.	1
215#111	"So what I did was I made an adventure strip.
Basically, this bottle travels a long way.
What I'm trying to tell readers is that plastic doesn't really go away; it just continues to wash downstream."	And a lot of it ends up washing into the ocean, which is a great story if you attach a couple characters to it, especially if they can't stand each other, like these two.	1
1614#475	"We are in such a critical moment of our collective history.
They have been compared to astronauts -- these elder navigators who sail vast open oceans in double-hulled canoes thousands of miles from a small island.
Their canoes, our rockets; their sea, our space."	The wisdom of these elders is not a mere collection of stories about old people in some remote spot.	1
1272#356	"And what we found was, as we progressed in our research, was, that we were asking really the wrong question.
""When you ask, """"Where are the Indian Googles, iPods and Viagras?"""" you are taking a particular perspective on innovation, which is innovation for end users, visible innovation.""
""Instead, innovation, if you remember, some of you may have read the famous economist Schumpeter, he said, """"Innovation is novelty in how value is created and distributed."""""""	It could be new products and services, but it could also be new ways of producing products.	1
1384#63	"Well, if people see the world in such a way that life sucks, then their behavior will follow automatically from that.
It will be despairing hostility.
They'll do whatever it takes to survive, even if that means undermining other people."	Now, my birthday is coming up shortly, and my driver's license expires.	1
490#218	"It's filled simultaneously with heartbreaking sweetness and beauty, desperate poverty, floods and babies and acne and Mozart, all swirled together.
I don't think it's an ideal system.
Number two: almost everything will work again if you unplug it for a few minutes --   including you."	Three: there is almost nothing outside of you that will help in any kind of lasting way, unless you're waiting for an organ.	1
1932#87	"""That's very surprising to me.""""""
And those are science graduates.
""And we intercut it with, """"We are the premier science university in the world,"""" because of British-like hubris."""	And when we gave graduate engineers that question, they said it couldn't be done.	1
